dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
contraceptive,10,94,1471,1472,0,65.09981866599992,0.0005624830000670045,65.10038114899999,0,0.0
contraceptive,20,94,0,490,784,18.692975520999425,1.128049433000342,19.821024953999768,515,0.8983080387115479
contraceptive,20,94,491,539,72,23.747588572000495,0.436208708997583,24.18379728099808,40,0.858123779296875
contraceptive,20,94,540,588,72,26.08935690999897,0.8111200309995183,26.900476940998487,45,0.8850119113922119
contraceptive,20,94,589,637,72,27.86204025799907,0.28454677399895445,28.146587031998024,50,0.9106096625328064
contraceptive,20,94,638,686,72,30.14863378300106,0.4649578290018326,30.613591612002892,43,0.8606466054916382
contraceptive,20,94,687,735,72,32.488916591000816,0.5054751169991505,32.99439170799997,45,0.8784091472625732
contraceptive,20,94,736,784,72,34.49901887600117,1.1403217770002811,35.639340653001454,49,0.90029376745224
contraceptive,20,94,785,833,72,36.665810516999045,0.2701477730006445,36.93595828999969,40,0.8501766920089722
contraceptive,20,94,834,882,72,39.07303109800159,0.42549155999950017,39.49852265800109,49,0.888468861579895
contraceptive,20,94,883,931,72,41.05018100399866,0.44582249100130866,41.49600349499997,39,0.8666120171546936
contraceptive,20,94,932,980,72,43.415285341000526,0.1420530929999586,43.557338434000485,46,0.8864278793334961
contraceptive,20,94,981,1029,72,45.593234795999706,0.143620192000526,45.73685498800023,42,0.8668965101242065
contraceptive,20,94,1030,1078,72,48.134528655000395,0.35920730999987427,48.49373596500027,45,0.8912264704704285
contraceptive,20,94,1079,1127,72,49.43853677199877,0.9622580889990786,50.40079486099785,51,0.9126192927360535
contraceptive,20,94,1128,1176,72,51.70247448699956,0.6504616970005372,52.3529361840001,50,0.9182772040367126
contraceptive,20,94,1177,1225,72,53.74057652100055,0.48138901899892517,54.22196553999947,52,0.9167454838752747
contraceptive,20,94,1226,1274,72,55.675270959000045,0.7356430199988608,56.410913978998906,44,0.876458466053009
contraceptive,20,94,1275,1323,72,58.20033203600269,0.7949800899987167,58.99531212600141,43,0.8756752014160156
contraceptive,20,94,1324,1372,72,60.309870501998375,0.9155233120000048,61.22539381399838,34,0.833206295967102
contraceptive,20,94,1373,1421,72,62.39484078500118,0.3579578709995985,62.75279865600078,41,0.8614071011543274
contraceptive,20,94,1422,1470,72,64.63398953400065,1.0285507759999746,65.66254031000062,38,0.8609674572944641
contraceptive,20,94,1471,1472,0,64.78542428899982,0.000618300001406169,64.78604258900123,0,0.0
contraceptive,40,94,0,490,1568,15.048908908998783,3.1327953439995326,18.181704252998315,1001,0.8911235928535461
contraceptive,40,94,491,539,152,23.492897451998033,0.47053152899843553,23.96342898099647,93,0.8684716820716858
contraceptive,40,94,540,588,152,25.86792724099905,0.8352341740010161,26.703161415000068,95,0.8781177997589111
contraceptive,40,94,589,637,152,27.61702591500034,0.2453002150014072,27.862326130001748,102,0.9047976136207581
contraceptive,40,94,638,686,152,29.868860941000094,0.20570270300049742,30.07456364400059,88,0.8616558909416199
contraceptive,40,94,687,735,152,32.052601213000344,1.254849748000197,33.30745096100054,89,0.8653115034103394
contraceptive,40,94,736,784,152,34.353976989998046,0.9227069620010298,35.276683951999075,96,0.8858221173286438
contraceptive,40,94,785,833,152,36.51802744500219,0.29173476100186235,36.80976220600405,77,0.8384201526641846
contraceptive,40,94,834,882,152,38.73367218200019,0.9298889900019276,39.66356117200212,99,0.8776599764823914
contraceptive,40,94,883,931,152,41.007207805998405,0.8273260160003701,41.834533821998775,80,0.857196033000946
contraceptive,40,94,932,980,152,43.519694030998835,0.8434722850033722,44.36316631600221,90,0.8698135018348694
contraceptive,40,94,981,1029,152,44.68021885900271,0.2280361350003659,44.90825499400307,95,0.87804114818573
contraceptive,40,94,1030,1078,152,47.17932465099875,0.41019379099634534,47.5895184419951,100,0.9021275043487549
contraceptive,40,94,1079,1127,152,49.1544101110012,1.2864655510020384,50.440875662003236,94,0.8854189515113831
contraceptive,40,94,1128,1176,152,51.52346397400288,0.47462974500012933,51.99809371900301,92,0.8906366229057312
contraceptive,40,94,1177,1225,152,53.44618062199697,0.4570616480013996,53.90324226999837,100,0.8934661746025085
contraceptive,40,94,1226,1274,152,55.33745734400145,0.43933468800059927,55.77679203200205,90,0.8672718405723572
contraceptive,40,94,1275,1323,152,57.63843694300158,1.3527827780017105,58.99121972100329,89,0.8659723997116089
contraceptive,40,94,1324,1372,152,59.98490349600252,1.3519043600026635,61.33680785600518,85,0.8511790037155151
contraceptive,40,94,1373,1421,152,62.236886842003514,0.9161134520018095,63.153000294005324,82,0.8441489338874817
contraceptive,40,94,1422,1470,152,64.28025850500126,0.3699212220017216,64.65017972700298,89,0.8690578937530518
contraceptive,40,94,1471,1472,0,64.89389488399502,0.0006864139977551531,64.89458129799277,0,0.0
