dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
credit,20,94,0,217,430,14.79006566299904,1.1028657000006206,15.892931362999661,297,0.9297362565994263
credit,20,94,218,239,40,17.56788967400098,1.3595526420003807,18.92744231600136,26,0.920505702495575
credit,20,94,240,261,40,18.8320781350003,0.36332207399755134,19.195400208997853,18,0.8643946051597595
credit,20,94,262,283,40,20.98144781100109,0.8432312299983096,21.8246790409994,18,0.8774184584617615
credit,20,94,284,305,40,22.023900415002572,1.5973106390001703,23.621211054002742,23,0.8794164061546326
credit,20,94,306,327,40,24.72388658499949,0.3615730840001561,25.085459668999647,18,0.8739189505577087
credit,20,94,328,349,40,25.37115684699893,0.4388945529990451,25.810051399997974,21,0.8915883898735046
credit,20,94,350,371,40,26.542582395000863,2.028662344998338,28.5712447399992,14,0.8445545434951782
credit,20,94,372,393,40,28.48898610299875,0.7332940310025151,29.222280134001267,16,0.8673432469367981
credit,20,94,394,415,40,29.77344580600038,1.222325759998057,30.99577156599844,19,0.8748159408569336
credit,20,94,416,437,40,32.00765886699901,0.35840577200087864,32.36606463899989,20,0.8754633069038391
credit,20,94,438,459,40,32.813883797000926,1.399335673000678,34.213219470001604,19,0.8765600323677063
credit,20,94,460,481,40,34.66584286800207,0.8219322210015889,35.48777508900366,25,0.9188699126243591
credit,20,94,482,503,40,36.229626916997404,1.4074380310003107,37.637064947997715,28,0.9268568158149719
credit,20,94,504,525,40,37.43022446100076,0.9007713490009337,38.330995810001696,23,0.89361572265625
credit,20,94,526,547,40,39.62010566700155,1.131789095999011,40.751894763000564,31,0.954319953918457
credit,20,94,548,569,40,40.69107994899787,0.9006692620014292,41.591749210999296,29,0.9407758712768555
credit,20,94,570,591,40,42.577454593000766,0.7334034619971135,43.31085805499788,24,0.8994560241699219
credit,20,94,592,613,40,43.830466427999454,1.160435152998616,44.99090158099807,18,0.8628398776054382
credit,20,94,614,635,40,45.20581238700288,0.5905088830004388,45.79632127000332,19,0.8768114447593689
credit,20,94,636,652,30,47.17011454600288,0.8254019859996333,47.99551653200251,13,0.8563873767852783
credit,40,94,0,217,870,12.646674977000657,1.4966263779988367,14.143301354999494,599,0.9290429353713989
credit,40,94,218,239,80,17.404698511001698,0.6622366700012208,18.06693518100292,53,0.9237001538276672
credit,40,94,240,261,80,18.802264269998886,0.5413087150000138,19.3435729849989,42,0.8853573203086853
credit,40,94,262,283,80,21.044369776998792,0.41625883799952135,21.460628614998313,34,0.8685783743858337
credit,40,94,284,305,80,21.8503011089997,0.7049396269985664,22.555240735998268,39,0.8720623850822449
credit,40,94,306,327,80,23.639505748001284,0.7038662200038743,24.343371968005158,39,0.8815250396728516
credit,40,94,328,349,80,25.257484522000595,0.6047749870022017,25.862259509002797,40,0.8785243034362793
credit,40,94,350,371,80,26.573156101001587,1.0399880659997507,27.613144167001337,32,0.8568480610847473
credit,40,94,372,393,80,28.452753718000167,0.9016840670010424,29.35443778500121,40,0.8790138363838196
credit,40,94,394,415,80,29.870462212000348,0.84569118500076,30.716153397001108,34,0.8605852127075195
credit,40,94,416,437,80,32.388977159000206,0.47432716399816854,32.863304322998374,38,0.8648004531860352
credit,40,94,438,459,80,32.82302161399275,1.1693497100004606,33.99237132399321,38,0.8756040930747986
credit,40,94,460,481,80,34.66551355600495,0.8598250489958446,35.5253386050008,57,0.9329727292060852
credit,40,94,482,503,80,36.08475564800756,1.1383495709997078,37.223105219007266,49,0.9058691263198853
credit,40,94,504,525,80,37.35827316800351,0.6370779209992179,37.995351089002725,48,0.9013992547988892
credit,40,94,526,547,80,39.4423826989987,1.3999242019999656,40.842306900998665,59,0.9469010233879089
credit,40,94,548,569,80,40.68394203400385,0.3476565990004019,41.03159863300425,62,0.9500953555107117
credit,40,94,570,591,80,42.21477127399885,0.418611166996925,42.633382440995774,38,0.8727575540542603
credit,40,94,592,613,80,43.74680148100015,0.9947062639930664,44.741507744993214,34,0.8611046075820923
credit,40,94,614,635,80,44.8391102029982,0.8496238599982462,45.688734062996446,41,0.883897602558136
credit,40,94,636,652,60,47.19058898500043,0.7944613760009815,47.98505036100141,26,0.8610286116600037
