dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
credit,10,584,592,613,20,43.95684393999909,0.7121479769984944,44.668991916997584,14,0.932791531085968
credit,10,584,614,635,20,45.23212573600176,0.4479021340011968,45.68002787000296,12,0.9031848907470703
credit,10,584,636,652,10,47.13408652600174,0.14049468800021714,47.274581214001955,7,0.9332119226455688
credit,20,584,0,217,430,14.827991272998588,0.8542432089989234,15.682234481997511,291,0.9260846972465515
credit,20,584,218,239,40,17.563676459000817,0.6220784200004346,18.18575487900125,33,0.9631786346435547
credit,20,584,240,261,40,18.895961631998944,0.9372890229988116,19.833250654997755,18,0.878570556640625
credit,20,584,262,283,40,21.002838011998392,1.1443202940008632,22.147158305999255,18,0.8668853044509888
credit,20,584,284,305,40,22.060948693998398,1.727054246998705,23.788002940997103,17,0.8604243397712708
credit,20,584,306,327,40,24.69690833400091,0.5342135120026796,25.23112184600359,17,0.8704131245613098
credit,20,584,328,349,40,25.415548748998845,0.40845198599708965,25.824000734995934,22,0.8848015666007996
credit,20,584,350,371,40,26.59300520800025,1.41316235299837,28.00616756099862,18,0.8744622468948364
credit,20,584,372,393,40,28.539988518999962,0.573139909000929,29.11312842800089,18,0.8631654977798462
credit,20,584,394,415,40,29.852353780000158,0.3933910369987643,30.245744816998922,17,0.8607980608940125
credit,20,584,416,437,40,32.04600036699867,1.5677770880001844,33.61377745499885,22,0.882062554359436
credit,20,584,438,459,40,32.80260215100043,0.2880335499976354,33.090635700998064,19,0.8698610663414001
credit,20,584,460,481,40,34.708106815000065,0.4955280850026611,35.203634900002726,28,0.9423956274986267
credit,20,584,482,503,40,36.19773580299807,0.7296426660004727,36.92737846899854,25,0.9095689058303833
credit,20,584,504,525,40,37.455991030000405,0.35144067499913945,37.807431704999544,27,0.9159612059593201
credit,20,584,526,547,40,39.41861479600175,1.3276366570016762,40.746251453003424,31,0.9501622319221497
credit,20,584,548,569,40,40.74346941800013,1.0629849419974562,41.80645435999759,29,0.9440261125564575
credit,20,584,570,591,40,42.375012139998944,0.7477920279989121,43.122804167997856,23,0.9077078104019165
credit,20,584,592,613,40,43.743290116002754,0.5299601920005443,44.2732503080033,20,0.8777648210525513
credit,20,584,614,635,40,45.01479326000117,1.4316145310003776,46.44640779100155,26,0.9001062512397766
credit,20,584,636,652,30,47.14571765800156,0.7087699330013493,47.85448759100291,15,0.8745777010917664
credit,40,584,0,217,870,12.599177402999885,1.6012694660003035,14.200446869000189,597,0.9291210770606995
credit,40,584,218,239,80,17.50221324299855,1.0196749269971406,18.52188816999569,60,0.9489278793334961
credit,40,584,240,261,80,18.826868044001458,1.4471759030020621,20.27404394700352,33,0.8663658499717712
credit,40,584,262,283,80,20.94020764599918,0.6296934850015532,21.569901131000734,33,0.8614324927330017
credit,40,584,284,305,80,21.917728824002552,0.5955493239998759,22.513278148002428,39,0.8779946565628052
credit,40,584,306,327,80,23.738357045998782,0.3484873070001413,24.086844352998924,34,0.8682577013969421
credit,40,584,328,349,80,25.236230395998973,0.7011913769993043,25.937421772998277,41,0.8794671893119812
credit,40,584,350,371,80,26.452560999000525,1.2783414100003938,27.73090240900092,35,0.8670617938041687
credit,40,584,372,393,80,28.499497010001505,0.6817496359999495,29.181246646001455,37,0.8633168339729309
credit,40,584,394,415,80,29.822752773998218,0.49825986699943314,30.32101264099765,35,0.8638256192207336
credit,40,584,416,437,80,31.96003911099797,0.5249357030024839,32.48497481400045,33,0.8544151186943054
credit,40,584,438,459,80,32.71388475100139,0.7414843160004239,33.45536906700181,39,0.8725647926330566
credit,40,584,460,481,80,34.580085805000635,0.7570764510055596,35.337162256006195,55,0.9312929511070251
credit,40,584,482,503,80,36.08517469599792,0.8962530300050275,36.98142772600295,50,0.9143085479736328
credit,40,584,504,525,80,37.189830295998036,0.8095946670036938,37.99942496300173,48,0.9030596017837524
credit,40,584,526,547,80,39.62858150500506,0.6023620960004337,40.23094360100549,58,0.9432320594787598
credit,40,584,548,569,80,40.567003281001234,0.7014642480007751,41.26846752900201,63,0.955122172832489
credit,40,584,570,591,80,42.19656440900144,0.5429913170009968,42.739555726002436,46,0.9015942811965942
credit,40,584,592,613,80,43.61885814600646,0.6069022770043375,44.2257604230108,37,0.8658813834190369
credit,40,584,614,635,80,44.91277821900076,1.0653042460035067,45.97808246500426,35,0.8627142310142517
credit,40,584,636,652,60,47.07142467799713,0.21353403600369347,47.28495871400082,26,0.8629671335220337
