dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_Retraining,imputation_time_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,exact_matches_IPM_70_30_Retraining,avg_semantic_sim_IPM_70_30_Retraining
australian,20,584,552,574,36,38.81155721699997,0.38896976100022584,39.2005269780002,20,0.8873045444488525
australian,20,584,575,597,36,40.70219443299902,1.426883556001485,42.12907798900051,24,0.9097431898117065
australian,20,584,598,620,36,41.877905827001996,0.49311270999987755,42.37101853700187,22,0.9002737402915955
australian,20,584,621,643,36,43.468787950998376,0.37320983999961754,43.84199779099799,22,0.9025705456733704
australian,20,584,644,666,36,44.97110626000267,0.2751846469982411,45.24629090700091,24,0.920548141002655
australian,20,584,667,689,36,46.27421295699969,0.5760630689983373,46.85027602599803,19,0.8792374730110168
australian,40,584,0,229,828,12.330737598998894,1.7169027959998857,14.04764039499878,475,0.8919702172279358
australian,40,584,230,252,81,17.323507320000317,0.7482039120013724,18.07171123200169,40,0.8628551363945007
australian,40,584,253,275,81,18.69709462600167,0.1763208599986683,18.87341548600034,47,0.8993675112724304
australian,40,584,276,298,81,20.426905439999246,0.3173615370014886,20.744266977000734,46,0.8837900161743164
australian,40,584,299,321,81,22.200925439005005,0.5060474699948827,22.706972908999887,49,0.908141553401947
australian,40,584,322,344,81,23.6623504709969,0.43452587999672687,24.096876350993625,43,0.8813658356666565
australian,40,584,345,367,81,24.627210995000496,1.0573685220006155,25.68457951700111,50,0.8992775082588196
australian,40,584,368,390,81,26.94436667500122,0.8965413299974898,27.84090800499871,49,0.8960889577865601
australian,40,584,391,413,81,28.02247360900219,0.330596798001352,28.353070407003543,42,0.8773107528686523
australian,40,584,414,436,81,29.436170650003987,0.7908008839967806,30.226971534000768,46,0.8909241557121277
australian,40,584,437,459,81,30.936768238001605,1.0931303480028873,32.02989858600449,49,0.9027175307273865
australian,40,584,460,482,81,32.82038368699796,1.142994481995629,33.963378168993586,53,0.9149254560470581
australian,40,584,483,505,81,34.304507278999154,0.17085868399954052,34.475365962998694,50,0.8988015651702881
australian,40,584,506,528,81,35.38709099200241,0.4828467820007063,35.86993777400312,45,0.8854622840881348
australian,40,584,529,551,81,37.551460593997035,1.0281191729991406,38.579579766996176,41,0.87054443359375
australian,40,584,552,574,81,38.56491679999817,0.4590134220034088,39.02393022200158,40,0.8732218742370605
australian,40,584,575,597,81,40.73886282199783,0.8742055000038818,41.61306832200171,48,0.8920719623565674
australian,40,584,598,620,81,41.49041883500104,0.19693779400040512,41.68735662900144,48,0.8976250290870667
australian,40,584,621,643,81,43.50964161799857,0.5825600839998515,44.09220170199842,47,0.8954206705093384
australian,40,584,644,666,81,44.738799155999004,0.5108441280026454,45.24964328400165,42,0.8829408884048462
australian,40,584,667,689,81,46.015670418006266,1.2602792609959579,47.275949679002224,48,0.899908185005188
