dataset,pct_nulls,seed,start_index,end_index,nulls,training_time_IPM_70_30_fixed,imputation_time_IPM_70_30_fixed,total_time_IPM_70_30_fixed,exact_matches_IPM_70_30,avg_semantic_sim_IPM_70_30_fixed
contraceptive,20,94,1177,1225,72,20.650315103999958,0.7151304929999469,21.365445596999905,50,0.9040902256965637
contraceptive,20,94,1226,1274,72,20.650315103999958,0.7560267619999195,21.406341865999877,42,0.8709546327590942
contraceptive,20,94,1275,1323,72,20.650315103999958,0.8368300899999213,21.48714519399988,40,0.8607897758483887
contraceptive,20,94,1324,1372,72,20.650315103999958,1.4496485979998965,22.099963701999854,34,0.8285044431686401
contraceptive,20,94,1373,1421,72,20.650315103999958,1.004281077000087,21.654596181000045,41,0.8509709239006042
contraceptive,20,94,1422,1470,72,20.650315103999958,1.3211410900000828,21.97145619400004,41,0.8658013343811035
contraceptive,20,94,1471,1472,0,20.650315103999958,0.0,20.650315103999958,0,0.0
contraceptive,40,94,0,490,1568,16.82581485599991,2.688358044000097,19.514172900000005,998,0.8878561854362488
contraceptive,40,94,491,539,152,16.82581485599991,0.8750431409999919,17.7008579969999,91,0.8660049438476562
contraceptive,40,94,540,588,152,16.82581485599991,0.8396447609999313,17.66545961699984,97,0.880615770816803
contraceptive,40,94,589,637,152,16.82581485599991,0.825666841999805,17.651481697999714,104,0.9073059558868408
contraceptive,40,94,638,686,152,16.82581485599991,1.4144255840000142,18.240240439999923,87,0.8602485656738281
contraceptive,40,94,687,735,152,16.82581485599991,1.68579729399994,18.51161214999985,89,0.8653115034103394
contraceptive,40,94,736,784,152,16.82581485599991,0.9943663579999793,17.820181213999888,98,0.8883201479911804
contraceptive,40,94,785,833,152,16.82581485599991,1.3809629749998749,18.206777830999783,76,0.8371816277503967
contraceptive,40,94,834,882,152,16.82581485599991,1.2102553380000245,18.036070193999933,98,0.8755183815956116
contraceptive,40,94,883,931,152,16.82581485599991,0.9318983050000043,17.757713160999913,82,0.8596835732460022
contraceptive,40,94,932,980,152,16.82581485599991,2.0388242409998156,18.864639096999724,92,0.8722906708717346
contraceptive,40,94,981,1029,152,16.82581485599991,2.6953135379999367,19.521128393999845,95,0.8780515789985657
contraceptive,40,94,1030,1078,152,16.82581485599991,1.6804392550002376,18.506254111000146,100,0.9021275043487549
contraceptive,40,94,1079,1127,152,16.82581485599991,1.0456029560001525,17.87141781200006,93,0.8841803669929504
contraceptive,40,94,1128,1176,152,16.82581485599991,1.5293953030001148,18.355210159000023,96,0.8956013917922974
contraceptive,40,94,1177,1225,152,16.82581485599991,1.0917691630000945,17.917584019000003,102,0.895943284034729
contraceptive,40,94,1226,1274,152,16.82581485599991,0.9569996410001522,17.78281449700006,93,0.870997965335846
contraceptive,40,94,1275,1323,152,16.82581485599991,1.1788816759998326,18.00469653199974,88,0.864733874797821
contraceptive,40,94,1324,1372,152,16.82581485599991,0.8603141539999797,17.68612900999989,82,0.8456498980522156
contraceptive,40,94,1373,1421,152,16.82581485599991,1.1985839439998927,18.0243987999998,81,0.8429103493690491
contraceptive,40,94,1422,1470,152,16.82581485599991,2.7592069639998726,19.58502181999978,89,0.8690578937530518
contraceptive,40,94,1471,1472,0,16.82581485599991,0.0,16.82581485599991,0,0.0
